orig_index,protocol_id,run_id,config_hash,h_0,h_1,h_2,h_3,h_4,h_5,h_6,h_7,h_8,h_9,cluster
80,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,8146.358,3069.3804,-847.53406,1440.5731,3827.6143,-1168.9193,1050.5166,896.4166,-5.288391,-1198.8699,1
81,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,7686.1606,2895.9927,-799.65717,1359.1931,3611.3887,-1102.8859,991.17224,845.77795,-4.987854,-1131.142,3
82,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,7231.924,2724.8516,-752.4004,1278.8673,3397.9646,-1037.7078,932.59656,795.79486,-4.6910095,-1064.2911,3
83,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,6700.6006,2524.6653,-697.12366,1184.9089,3148.3198,-961.46796,864.0802,737.3296,-4.3440247,-986.09503,3
84,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,6108.1006,2301.4307,-635.48254,1080.1326,2869.9316,-876.4503,787.675,672.13257,-3.9568176,-898.8959,3
85,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,5517.2236,2078.8066,-574.01013,975.6436,2592.3062,-791.6657,711.4789,607.1142,-3.5708313,-811.93567,3
86,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,4928.5527,1857.0137,-512.76715,871.5448,2315.717,-707.198,635.5675,542.3385,-3.1864014,-725.3002,3
87,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,4342.982,1636.3888,-451.84683,767.99384,2040.5845,-623.1748,560.0559,477.90405,-2.803894,-639.121,3
88,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,3761.9602,1417.4781,-391.39984,665.24756,1767.5895,-539.8044,485.13104,413.9701,-2.4242554,-553.6111,3
89,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,3187.9614,1201.2129,-331.68295,563.7433,1497.8945,-457.44147,411.11157,350.8087,-2.0500336,-469.13614,0
90,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,2625.609,989.3373,-273.17822,464.29788,1233.6716,-376.75024,338.59375,288.9294,-1.6825256,-386.374,0
91,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,2084.4102,785.4294,-216.87376,368.594,979.3873,-299.09314,268.80392,229.37668,-1.3296967,-306.7259,0
92,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,1497.6654,564.3615,-155.83054,264.83527,703.702,-214.90073,193.14197,164.81378,-0.9457016,-220.37186,0
93,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,897.8214,338.35687,-93.42459,158.76086,421.86353,-128.8297,115.79023,98.80855,-0.5551872,-132.09442,0
94,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,298.69714,112.62512,-31.094757,52.813778,140.3628,-42.862576,38.531715,32.883427,-0.16310501,-43.91945,0
95,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,302.20065,113.943855,-31.458963,53.43364,142.00911,-43.365513,38.983795,33.268906,-0.1660595,-44.436394,0
96,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,901.01746,339.56042,-93.757935,159.32666,423.3657,-129.29027,116.20363,99.16179,-0.5565262,-132.56427,0
97,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,1128.3105,425.19678,-117.40515,199.52116,530.1598,-161.90463,145.51459,124.17253,-0.7043457,-166.01416,0
98,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,1290.4377,486.28082,-134.2725,228.19159,606.33594,-185.16856,166.42178,142.01271,-0.81023407,-189.87479,0
99,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,1666.5688,627.99585,-173.40427,294.70584,783.0626,-239.13992,214.92554,183.40146,-1.055275,-245.22957,0
100,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,2147.0059,809.0096,-223.38704,379.665,1008.79767,-308.07758,276.87955,236.2672,-1.3691711,-315.9363,0
101,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,2676.1416,1008.37805,-278.43713,473.2351,1257.4148,-384.0021,345.11392,294.49234,-1.71344,-393.8071,0
102,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,3057.0132,1151.8794,-318.06146,540.5871,1436.3687,-438.6527,394.22833,336.40192,-1.9622498,-449.8604,0
103,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,3438.5415,1295.6282,-357.7539,608.0552,1615.631,-493.39758,443.4273,378.38397,-2.2114258,-506.01028,3
104,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,3873.4448,1459.481,-402.99817,684.96265,1819.971,-555.8016,499.5083,426.2381,-2.4970093,-570.01843,3
105,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,4345.9976,1637.5248,-452.16043,768.5271,2042.0013,-623.6073,560.4452,478.23602,-2.805725,-639.5646,3
106,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,4845.673,1825.7871,-504.1443,856.8882,2276.7754,-695.3053,624.87964,533.21857,-3.1321716,-713.10266,3
107,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,5357.2236,2018.5236,-557.3638,947.3491,2517.1294,-768.70715,690.8457,589.50775,-3.4665833,-788.3887,3
108,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,5872.8335,2212.79,-611.0056,1038.5281,2759.3906,-842.69165,757.3352,646.24384,-3.8033142,-864.27185,3
109,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,6401.585,2412.007,-666.01434,1132.0309,3007.8262,-918.5614,825.519,704.4256,-4.1488647,-942.089,3
110,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,6941.4194,2615.401,-722.1764,1227.4935,3261.4697,-996.0216,895.13226,763.8272,-4.5014954,-1021.5375,3
111,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,7489.8125,2822.0188,-779.2289,1324.4696,3519.1338,-1074.7098,965.849,824.1705,-4.8599854,-1102.245,3
112,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,8044.763,3031.107,-836.96216,1422.6046,3779.8784,-1154.3374,1037.412,885.2355,-5.222473,-1183.9169,3
113,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,8605.443,3242.3535,-895.293,1521.7537,4043.316,-1234.7894,1109.7142,946.93115,-5.588806,-1266.4331,1
114,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,9171.102,3455.475,-954.1415,1621.7832,4309.092,-1315.9553,1182.658,1009.1742,-5.958435,-1349.6821,1
115,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,9740.868,3670.1453,-1013.41754,1722.5394,4576.799,-1397.7109,1256.1316,1071.8701,-6.3305664,-1433.5356,1
116,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,10314.0625,3886.106,-1073.0504,1823.902,4846.116,-1479.9587,1330.0474,1134.9426,-6.705139,-1517.894,1
117,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,10889.672,4102.9785,-1132.9348,1925.6913,5116.5693,-1562.5527,1404.2747,1198.2811,-7.0809326,-1602.6072,1
118,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,11467.497,4320.6846,-1193.0494,2027.8722,5388.062,-1645.4644,1478.7876,1261.8629,-7.458435,-1687.6462,1
119,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,12047.486,4539.2065,-1253.3893,2130.436,5660.572,-1728.6871,1553.5789,1325.6833,-7.8374634,-1773.0046,1
120,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,12629.342,4758.4316,-1313.9231,2233.33,5933.959,-1812.1775,1628.6111,1389.709,-8.217346,-1858.6367,1
121,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,13212.817,4978.2686,-1374.6259,2336.5103,6208.108,-1895.8999,1703.8523,1453.9128,-8.59845,-1944.5083,1
122,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,13797.709,5198.6367,-1435.4755,2439.9404,6482.92,-1979.8247,1779.2756,1518.272,-8.981079,-2030.5869,1
123,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,14383.846,5419.4756,-1496.4541,2543.5908,6758.318,-2063.9287,1854.8596,1582.768,-9.363464,-2116.8496,2
124,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,14971.078,5640.7275,-1557.547,2647.4355,7034.2314,-2148.19,1930.5852,1647.3855,-9.747437,-2203.2737,2
125,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,15559.287,5862.346,-1618.7415,2751.4521,7310.604,-2232.5916,2006.4363,1712.1101,-10.131836,-2289.8413,2
126,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,16148.36,6084.2905,-1680.0261,2855.6223,7587.3823,-2317.1177,2082.3994,1776.9294,-10.516968,-2376.5364,2
127,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,16738.21,6306.5283,-1741.3916,2959.9297,7864.526,-2401.755,2158.4624,1841.8347,-10.901978,-2463.3467,2
128,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,17328.754,6529.0273,-1802.8293,3064.3591,8141.9937,-2486.491,2234.6145,1906.8163,-11.287964,-2550.2573,2
129,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,17919.926,6751.762,-1864.3325,3168.9004,8419.758,-2571.3174,2310.8472,1971.8665,-11.67395,-2637.2607,2
130,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,18494.934,6968.408,-1924.1534,3270.5828,8689.928,-2653.8247,2384.9966,2035.1385,-12.049927,-2721.8848,2
131,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,18996.938,7157.548,-1976.3799,3359.356,8925.796,-2725.8562,2449.7314,2090.377,-12.377808,-2795.766,2
132,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,19504.525,7348.7915,-2029.1859,3449.1152,9164.286,-2798.688,2515.1865,2146.2305,-12.709351,-2870.4675,2
133,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,20017.197,7541.9507,-2082.522,3539.7751,9405.167,-2872.2507,2581.2974,2202.6428,-13.044067,-2945.9185,2
134,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,20534.602,7736.8916,-2136.35,3631.2705,9648.27,-2946.4917,2648.018,2259.5767,-13.381958,-3022.065,2
135,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,21056.387,7933.4844,-2190.6345,3723.5425,9893.435,-3021.3633,2715.3047,2316.9927,-13.723267,-3098.8574,2
136,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,21582.244,8131.611,-2245.3423,3816.5334,10140.51,-3096.818,2783.1157,2374.856,-14.067139,-3176.2485,2
137,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,22111.875,8331.158,-2300.4426,3910.1912,10389.358,-3172.8142,2851.414,2433.1353,-14.412842,-3254.1948,2
138,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,22645.006,8532.025,-2355.9084,4004.469,10639.854,-3249.3137,2920.163,2491.7998,-14.760986,-3332.656,2
139,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,23181.408,8734.125,-2411.713,4099.325,10891.883,-3326.282,2989.335,2550.8242,-15.110962,-3411.5999,2
140,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,12300.238,4634.4355,-1279.6838,2175.1313,5779.328,-1764.9534,1586.1716,1353.495,-8.002441,-1810.2024,1
141,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,11960.526,4506.443,-1244.342,2115.0583,5619.7134,-1716.209,1542.365,1316.1145,-7.780884,-1760.2063,1
142,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,11446.568,4312.8,-1190.8726,2024.1714,5378.229,-1642.4619,1476.0879,1259.5603,-7.444702,-1684.5664,1
143,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,10941.375,4122.4585,-1138.3143,1934.8347,5140.8623,-1569.9723,1410.9417,1203.9701,-7.114685,-1610.2164,1
144,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,10443.965,3935.0493,-1086.5653,1846.8737,4907.1523,-1498.5988,1346.7986,1149.2366,-6.790039,-1537.0121,1
145,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,9955.086,3750.8547,-1035.7046,1760.4218,4677.4507,-1428.4506,1283.7561,1095.4421,-6.470642,-1465.0632,1
146,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,9478.848,3571.4229,-986.15906,1676.2058,4453.689,-1360.1162,1222.3435,1043.0382,-6.159546,-1394.9753,1
147,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,9016.445,3397.2034,-938.05255,1594.4357,4236.4272,-1293.7666,1162.7151,992.157,-5.857483,-1326.9227,1
148,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,8570.828,3229.3083,-891.6922,1515.6338,4027.0522,-1229.8252,1105.2511,943.1227,-5.5665894,-1261.3408,1
149,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,8144.799,3068.7944,-847.37024,1440.2964,3826.8813,-1168.6947,1050.3132,896.2437,-5.288147,-1198.6416,1
150,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,7740.7695,2916.5688,-805.33673,1368.8486,3637.0469,-1110.7207,998.2116,851.78516,-5.024353,-1139.1799,3
151,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,7301.617,2751.1106,-759.6493,1291.19,3430.7095,-1047.7068,941.58105,803.46216,-4.7371826,-1074.5492,3
152,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,6842.104,2577.9805,-711.8435,1209.9309,3214.8062,-981.7716,882.3252,752.89874,-4.436981,-1006.92175,3
153,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,6384.4355,2405.5447,-664.2285,1128.9977,2999.7678,-916.09985,823.3076,702.53845,-4.1380005,-939.56555,3
154,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,5919.9956,2230.5579,-615.91016,1046.8673,2781.549,-849.4576,763.4165,651.433,-3.8346558,-871.2128,3
155,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,5414.39,2040.0618,-563.309,957.4574,2543.9883,-776.90857,698.2169,595.79785,-3.5042114,-796.80176,3
156,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,4929.6577,1857.4298,-512.8796,871.7386,2316.2349,-707.3544,635.70905,542.4595,-3.187561,-725.46265,3
157,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,4470.0146,1684.2499,-465.06003,790.45667,2100.27,-641.40076,576.4367,491.88177,-2.887146,-657.8165,3
158,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,3922.0596,1477.7966,-408.05298,693.5581,1842.8113,-562.7754,505.77637,431.58685,-2.5292053,-577.1733,3
159,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,3322.1562,1251.7716,-345.64218,587.47327,1560.9451,-476.69635,428.4171,365.57565,-2.137268,-488.88458,3
160,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,2722.2925,1025.7611,-283.23544,481.3954,1279.097,-390.62274,351.0629,299.56866,-1.7453156,-400.60175,0
161,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,2122.5007,799.7782,-220.8361,375.3302,997.2831,-304.5595,273.7179,233.5697,-1.3534088,-312.3295,0
162,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,1522.8684,573.85547,-158.45328,269.29315,715.54395,-218.51901,196.3934,167.58813,-0.96160126,-224.08073,0
163,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,923.4523,348.03033,-96.09518,163.2939,433.91428,-132.50946,119.10135,101.63634,-0.5678787,-135.8596,0
